ANO;ESTADO;FAMÍLIA;DENOMINAÇÃO;QUANTIDADE;REGIÃO
2017;ALAGOAS;Cédulas - 1a. família;10;15;NORDESTE
2017;ALAGOAS;Cédulas - 2a. família;10;58;NORDESTE
2017;ALAGOAS;Cédulas - 1a. família;20;10;NORDESTE
2017;ALAGOAS;Cédulas - 2a. família;20;421;NORDESTE
2017;ALAGOAS;Cédulas - 1a. família;50;277;NORDESTE
2017;ALAGOAS;Cédulas - 2a. família;50;506;NORDESTE
2017;ALAGOAS;Cédulas - 1a. família;100;87;NORDESTE
2017;ALAGOAS;Cédulas - 2a. família;100;1251;NORDESTE
2017;AMAPÁ;Cédulas - 1a. família;2;3;NORTE
2017;AMAPÁ;Cédulas - 1a. família;5;3;NORTE
2017;AMAPÁ;Cédulas - 2a. família;5;3;NORTE
2017;AMAPÁ;Cédulas - 1a. família;10;220;NORTE
2017;AMAPÁ;Cédulas - 2a. família;10;21;NORTE
2017;AMAPÁ;Cédulas - 1a. família;20;5380;NORTE
2017;AMAPÁ;Cédulas - 2a. família;20;83;NORTE
2017;AMAPÁ;Cédulas - 1a. família;50;537;NORTE
2017;AMAPÁ;Cédulas - 2a. família;50;153;NORTE
2017;AMAPÁ;Cédulas - 1a. família;100;22;NORTE
2017;AMAPÁ;Cédulas - 2a. família;100;298;NORTE
2017;AMAZONAS;Cédulas - 1a. família;2;7;NORTE
2017;AMAZONAS;Cédulas - 2a. família;2;2;NORTE
2017;AMAZONAS;Cédulas - 1a. família;5;9;NORTE
2017;AMAZONAS;Cédulas - 2a. família;5;9;NORTE
2017;AMAZONAS;Cédulas - 1a. família;10;12;NORTE
2017;AMAZONAS;Cédulas - 2a. família;10;26;NORTE
2017;AMAZONAS;Cédulas - 1a. família;20;6;NORTE
2017;AMAZONAS;Cédulas - 2a. família;20;321;NORTE
2017;AMAZONAS;Cédulas - 1a. família;50;704;NORTE
2017;AMAZONAS;Cédulas - 2a. família;50;921;NORTE
2017;AMAZONAS;Cédulas - 1a. família;100;538;NORTE
2017;AMAZONAS;Cédulas - 2a. família;100;640;NORTE
2017;BAHIA;Cédulas - 1a. família;2;85;NORDESTE
2017;BAHIA;Cédulas - 2a. família;2;34;NORDESTE
2017;BAHIA;Cédulas - 1a. família;5;139;NORDESTE
2017;BAHIA;Cédulas - 2a. família;5;299;NORDESTE
2017;BAHIA;Cédulas - em polímero;10;4;NORDESTE
2017;BAHIA;Cédulas - 1a. família;10;227;NORDESTE
2017;BAHIA;Cédulas - 2a. família;10;747;NORDESTE
2017;BAHIA;Cédulas - 1a. família;20;304;NORDESTE
2017;BAHIA;Cédulas - 2a. família;20;3637;NORDESTE
2017;BAHIA;Cédulas - 1a. família;50;3921;NORDESTE
2017;BAHIA;Cédulas - 2a. família;50;4286;NORDESTE
2017;BAHIA;Cédulas - 1a. família;100;1870;NORDESTE
2017;BAHIA;Cédulas - 2a. família;100;7677;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;2;206;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;2;11;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;5;325;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;5;304;NORDESTE
2017;CEARÁ;Cédulas - em polímero;10;3;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;10;418;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;10;177;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;20;66;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;20;3058;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;50;1857;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;50;1336;NORDESTE
2017;CEARÁ;Cédulas - 1a. família;100;358;NORDESTE
2017;CEARÁ;Cédulas - 2a. família;100;3457;NORDESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;2;38;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;2;8;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;5;117;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;5;19;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - em polímero;10;1;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;10;128;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;10;55;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;20;157;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;20;974;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;50;615;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;50;678;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 1a. família;100;1809;CENTRO-OESTE
2017;DISTRITO FEDERAL;Cédulas - 2a. família;100;3587;CENTRO-OESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;2;54;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;2;8;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;5;241;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;5;60;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;10;138;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;10;105;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;20;44;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;20;880;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;50;642;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;50;1002;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 1a. família;100;1531;SUDESTE
2017;ESPÍRITO SANTO;Cédulas - 2a. família;100;2540;SUDESTE
2017;GOIÁS;Cédulas - 1a. família;2;78;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;2;7;CENTRO-OESTE
2017;GOIÁS;Cédulas - 1a. família;5;216;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;5;54;CENTRO-OESTE
2017;GOIÁS;Cédulas - 1a. família;10;294;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;10;185;CENTRO-OESTE
2017;GOIÁS;Cédulas - 1a. família;20;165;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;20;2383;CENTRO-OESTE
2017;GOIÁS;Cédulas - 1a. família;50;1614;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;50;3185;CENTRO-OESTE
2017;GOIÁS;Cédulas - 1a. família;100;1269;CENTRO-OESTE
2017;GOIÁS;Cédulas - 2a. família;100;9436;CENTRO-OESTE
2017;MARANHÃO;Cédulas - 1a. família;2;12;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;2;4;NORDESTE
2017;MARANHÃO;Cédulas - 1a. família;5;15;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;5;9;NORDESTE
2017;MARANHÃO;Cédulas - 1a. família;10;14;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;10;45;NORDESTE
2017;MARANHÃO;Cédulas - 1a. família;20;13;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;20;1235;NORDESTE
2017;MARANHÃO;Cédulas - 1a. família;50;248;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;50;702;NORDESTE
2017;MARANHÃO;Cédulas - 1a. família;100;122;NORDESTE
2017;MARANHÃO;Cédulas - 2a. família;100;1710;NORDESTE
2017;MATO GROSSO;Cédulas - 1a. família;2;12;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;2;5;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 1a. família;5;43;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;5;8;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 1a. família;10;33;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;10;92;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 1a. família;20;172;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;20;280;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 1a. família;50;784;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;50;996;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 1a. família;100;392;CENTRO-OESTE
2017;MATO GROSSO;Cédulas - 2a. família;100;2544;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;2;2;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;5;24;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 2a. família;5;6;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;10;39;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 2a. família;10;298;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;20;189;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 2a. família;20;3026;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;50;2685;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 2a. família;50;1368;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 1a. família;100;511;CENTRO-OESTE
2017;MATO GROSSO DO SUL;Cédulas - 2a. família;100;439;CENTRO-OESTE
2017;MINAS GERAIS;Cédulas - 1a. família;2;2360;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;2;152;SUDESTE
2017;MINAS GERAIS;Cédulas - 1a. família;5;1352;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;5;610;SUDESTE
2017;MINAS GERAIS;Cédulas - em polímero;10;48;SUDESTE
2017;MINAS GERAIS;Cédulas - 1a. família;10;892;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;10;2016;SUDESTE
2017;MINAS GERAIS;Cédulas - 1a. família;20;445;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;20;4635;SUDESTE
2017;MINAS GERAIS;Cédulas - 1a. família;50;11888;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;50;4741;SUDESTE
2017;MINAS GERAIS;Cédulas - 1a. família;100;13300;SUDESTE
2017;MINAS GERAIS;Cédulas - 2a. família;100;15778;SUDESTE
2017;PARÁ;Cédulas - 1a. família;2;31;NORTE
2017;PARÁ;Cédulas - 2a. família;2;4;NORTE
2017;PARÁ;Cédulas - 1a. família;5;17;NORTE
2017;PARÁ;Cédulas - 2a. família;5;27;NORTE
2017;PARÁ;Cédulas - 1a. família;10;56;NORTE
2017;PARÁ;Cédulas - 2a. família;10;77;NORTE
2017;PARÁ;Cédulas - 1a. família;20;16;NORTE
2017;PARÁ;Cédulas - 2a. família;20;1080;NORTE
2017;PARÁ;Cédulas - 1a. família;50;737;NORTE
2017;PARÁ;Cédulas - 2a. família;50;984;NORTE
2017;PARÁ;Cédulas - 1a. família;100;219;NORTE
2017;PARÁ;Cédulas - 2a. família;100;1931;NORTE
2017;PARAÍBA;Cédulas - 1a. família;2;1;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;2;6;NORDESTE
2017;PARAÍBA;Cédulas - 1a. família;5;10;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;5;10;NORDESTE
2017;PARAÍBA;Cédulas - 1a. família;10;12;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;10;112;NORDESTE
2017;PARAÍBA;Cédulas - 1a. família;20;25;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;20;434;NORDESTE
2017;PARAÍBA;Cédulas - 1a. família;50;953;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;50;429;NORDESTE
2017;PARAÍBA;Cédulas - 1a. família;100;782;NORDESTE
2017;PARAÍBA;Cédulas - 2a. família;100;1853;NORDESTE
2017;PARANÁ;Cédulas - 1a. família;2;89;SUL
2017;PARANÁ;Cédulas - 2a. família;2;16;SUL
2017;PARANÁ;Cédulas - 1a. família;5;202;SUL
2017;PARANÁ;Cédulas - 2a. família;5;87;SUL
2017;PARANÁ;Cédulas - em polímero;10;3;SUL
2017;PARANÁ;Cédulas - 1a. família;10;348;SUL
2017;PARANÁ;Cédulas - 2a. família;10;247;SUL
2017;PARANÁ;Cédulas - 1a. família;20;698;SUL
2017;PARANÁ;Cédulas - 2a. família;20;11994;SUL
2017;PARANÁ;Cédulas - 1a. família;50;20020;SUL
2017;PARANÁ;Cédulas - 2a. família;50;4594;SUL
2017;PARANÁ;Cédulas - 1a. família;100;8076;SUL
2017;PARANÁ;Cédulas - 2a. família;100;11375;SUL
2017;PERNAMBUCO;Cédulas - 1a. família;2;9;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;2;33;NORDESTE
2017;PERNAMBUCO;Cédulas - 1a. família;5;65;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;5;170;NORDESTE
2017;PERNAMBUCO;Cédulas - em polímero;10;5;NORDESTE
2017;PERNAMBUCO;Cédulas - 1a. família;10;61;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;10;1826;NORDESTE
2017;PERNAMBUCO;Cédulas - 1a. família;20;84;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;20;3777;NORDESTE
2017;PERNAMBUCO;Cédulas - 1a. família;50;1217;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;50;1494;NORDESTE
2017;PERNAMBUCO;Cédulas - 1a. família;100;1053;NORDESTE
2017;PERNAMBUCO;Cédulas - 2a. família;100;5315;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;2;35;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;2;1;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;5;30;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;5;6;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;10;76;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;10;27;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;20;13;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;20;320;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;50;255;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;50;390;NORDESTE
2017;PIAUÍ;Cédulas - 1a. família;100;101;NORDESTE
2017;PIAUÍ;Cédulas - 2a. família;100;1495;NORDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;2;653;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;2;82;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;5;1010;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;5;603;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;10;554;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;10;610;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;20;401;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;20;6503;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;50;20288;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;50;7542;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 1a. família;100;9221;SUDESTE
2017;RIO DE JANEIRO;Cédulas - 2a. família;100;11456;SUDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;2;4;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;5;17;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 2a. família;5;7;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;10;46;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 2a. família;10;60;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;20;19;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 2a. família;20;345;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;50;499;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 2a. família;50;443;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 1a. família;100;145;NORDESTE
2017;RIO GRANDE DO NORTE;Cédulas - 2a. família;100;1147;NORDESTE
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;1;4;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;2;142;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;2;72;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;5;270;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;5;332;SUL
2017;RIO GRANDE DO SUL;Cédulas - em polímero;10;4;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;10;1149;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;10;396;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;20;367;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;20;2267;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;50;2407;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;50;1875;SUL
2017;RIO GRANDE DO SUL;Cédulas - 1a. família;100;2011;SUL
2017;RIO GRANDE DO SUL;Cédulas - 2a. família;100;18830;SUL
2017;RONDÔNIA;Cédulas - 1a. família;2;1;NORTE
2017;RONDÔNIA;Cédulas - 1a. família;5;10;NORTE
2017;RONDÔNIA;Cédulas - 2a. família;5;8;NORTE
2017;RONDÔNIA;Cédulas - 1a. família;10;28;NORTE
2017;RONDÔNIA;Cédulas - 2a. família;10;11;NORTE
2017;RONDÔNIA;Cédulas - 1a. família;20;8;NORTE
2017;RONDÔNIA;Cédulas - 2a. família;20;184;NORTE
2017;RONDÔNIA;Cédulas - 1a. família;50;158;NORTE
2017;RONDÔNIA;Cédulas - 2a. família;50;253;NORTE
2017;RONDÔNIA;Cédulas - 1a. família;100;76;NORTE
2017;RONDÔNIA;Cédulas - 2a. família;100;1067;NORTE
2017;RORAIMA;Cédulas - 2a. família;2;1;NORTE
2017;RORAIMA;Cédulas - 2a. família;5;2;NORTE
2017;RORAIMA;Cédulas - 1a. família;10;1;NORTE
2017;RORAIMA;Cédulas - 2a. família;20;50;NORTE
2017;RORAIMA;Cédulas - 1a. família;50;168;NORTE
2017;RORAIMA;Cédulas - 2a. família;50;113;NORTE
2017;RORAIMA;Cédulas - 1a. família;100;24;NORTE
2017;RORAIMA;Cédulas - 2a. família;100;173;NORTE
2017;SANTA CATARINA;Cédulas - 1a. família;2;32;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;2;8;SUL
2017;SANTA CATARINA;Cédulas - 1a. família;5;113;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;5;68;SUL
2017;SANTA CATARINA;Cédulas - 1a. família;10;186;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;10;153;SUL
2017;SANTA CATARINA;Cédulas - 1a. família;20;374;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;20;1135;SUL
2017;SANTA CATARINA;Cédulas - 1a. família;50;8573;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;50;1803;SUL
2017;SANTA CATARINA;Cédulas - 1a. família;100;2771;SUL
2017;SANTA CATARINA;Cédulas - 2a. família;100;16553;SUL
2017;SÃO PAULO;Cédulas - 1a. família;2;766;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;2;323;SUDESTE
2017;SÃO PAULO;Cédulas - 1a. família;5;1219;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;5;1001;SUDESTE
2017;SÃO PAULO;Cédulas - em polímero;10;31;SUDESTE
2017;SÃO PAULO;Cédulas - 1a. família;10;6592;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;10;2225;SUDESTE
2017;SÃO PAULO;Cédulas - 1a. família;20;2121;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;20;14065;SUDESTE
2017;SÃO PAULO;Cédulas - 1a. família;50;27735;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;50;25599;SUDESTE
2017;SÃO PAULO;Cédulas - 1a. família;100;41294;SUDESTE
2017;SÃO PAULO;Cédulas - 2a. família;100;51149;SUDESTE
2017;SERGIPE;Cédulas - 1a. família;2;1;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;2;5;NORDESTE
2017;SERGIPE;Cédulas - 1a. família;5;3;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;5;88;NORDESTE
2017;SERGIPE;Cédulas - 1a. família;10;6;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;10;571;NORDESTE
2017;SERGIPE;Cédulas - 1a. família;20;6;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;20;312;NORDESTE
2017;SERGIPE;Cédulas - 1a. família;50;254;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;50;364;NORDESTE
2017;SERGIPE;Cédulas - 1a. família;100;49;NORDESTE
2017;SERGIPE;Cédulas - 2a. família;100;772;NORDESTE
2017;TOCANTINS;Cédulas - 1a. família;2;21;NORTE
2017;TOCANTINS;Cédulas - 1a. família;5;28;NORTE
2017;TOCANTINS;Cédulas - 2a. família;5;11;NORTE
2017;TOCANTINS;Cédulas - 1a. família;10;15;NORTE
2017;TOCANTINS;Cédulas - 2a. família;10;41;NORTE
2017;TOCANTINS;Cédulas - 1a. família;20;19;NORTE
2017;TOCANTINS;Cédulas - 2a. família;20;202;NORTE
2017;TOCANTINS;Cédulas - 1a. família;50;136;NORTE
2017;TOCANTINS;Cédulas - 2a. família;50;234;NORTE
2017;TOCANTINS;Cédulas - 1a. família;100;68;NORTE
2017;TOCANTINS;Cédulas - 2a. família;100;870;NORTE
2018;ACRE;Cédulas - 1a. família;2;1;NORTE
2018;ACRE;Cédulas - 2a. família;2;1;NORTE
2018;ACRE;Cédulas - 1a. família;5;4;NORTE
2018;ACRE;Cédulas - 2a. família;5;9;NORTE
2018;ACRE;Cédulas - 1a. família;10;5;NORTE
2018;ACRE;Cédulas - 2a. família;10;8;NORTE
2018;ACRE;Cédulas - 2a. família;20;28;NORTE
2018;ACRE;Cédulas - 1a. família;50;17;NORTE
2018;ACRE;Cédulas - 2a. família;50;118;NORTE
2018;ACRE;Cédulas - 1a. família;100;8;NORTE
2018;ACRE;Cédulas - 2a. família;100;253;NORTE
2018;ALAGOAS;Cédulas - 1a. família;2;44;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;2;4;NORDESTE
2018;ALAGOAS;Cédulas - 1a. família;5;36;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;5;127;NORDESTE
2018;ALAGOAS;Cédulas - em polímero;10;2;NORDESTE
2018;ALAGOAS;Cédulas - 1a. família;10;76;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;10;138;NORDESTE
2018;ALAGOAS;Cédulas - 1a. família;20;12;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;20;501;NORDESTE
2018;ALAGOAS;Cédulas - 1a. família;50;923;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;50;230;NORDESTE
2018;ALAGOAS;Cédulas - 1a. família;100;61;NORDESTE
2018;ALAGOAS;Cédulas - 2a. família;100;1424;NORDESTE
2018;AMAPÁ;Cédulas - 2a. família;5;1;NORTE
2018;AMAPÁ;Cédulas - 1a. família;10;2;NORTE
2018;AMAPÁ;Cédulas - 2a. família;10;8;NORTE
2018;AMAPÁ;Cédulas - 2a. família;20;32;NORTE
2018;AMAPÁ;Cédulas - 1a. família;50;32;NORTE
2018;AMAPÁ;Cédulas - 2a. família;50;78;NORTE
2018;AMAPÁ;Cédulas - 1a. família;100;3;NORTE
2018;AMAPÁ;Cédulas - 2a. família;100;130;NORTE
2018;AMAZONAS;Cédulas - 1a. família;2;3;NORTE
2018;AMAZONAS;Cédulas - 2a. família;2;6;NORTE
2018;AMAZONAS;Cédulas - 1a. família;5;21;NORTE
2018;AMAZONAS;Cédulas - 2a. família;5;38;NORTE
2018;AMAZONAS;Cédulas - 1a. família;10;41;NORTE
2018;AMAZONAS;Cédulas - 2a. família;10;48;NORTE
2018;AMAZONAS;Cédulas - 2a. família;20;445;NORTE
2018;AMAZONAS;Cédulas - 1a. família;50;427;NORTE
2018;AMAZONAS;Cédulas - 2a. família;50;688;NORTE
2018;AMAZONAS;Cédulas - 1a. família;100;319;NORTE
2018;AMAZONAS;Cédulas - 2a. família;100;760;NORTE
2018;BAHIA;Cédulas - 1a. família;2;44;NORDESTE
2018;BAHIA;Cédulas - 2a. família;2;46;NORDESTE
2018;BAHIA;Cédulas - 1a. família;5;456;NORDESTE
2018;BAHIA;Cédulas - 2a. família;5;629;NORDESTE
2018;BAHIA;Cédulas - em polímero;10;1;NORDESTE
2018;BAHIA;Cédulas - 1a. família;10;987;NORDESTE
2018;BAHIA;Cédulas - 2a. família;10;444;NORDESTE
2018;BAHIA;Cédulas - 1a. família;20;152;NORDESTE
2018;BAHIA;Cédulas - 2a. família;20;3771;NORDESTE
2018;BAHIA;Cédulas - 1a. família;50;3062;NORDESTE
2018;BAHIA;Cédulas - 2a. família;50;3785;NORDESTE
2018;BAHIA;Cédulas - 1a. família;100;2205;NORDESTE
2018;BAHIA;Cédulas - 2a. família;100;9430;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;2;16;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;2;20;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;5;86;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;5;267;NORDESTE
2018;CEARÁ;Cédulas - em polímero;10;2;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;10;220;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;10;130;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;20;20;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;20;1695;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;50;3027;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;50;2099;NORDESTE
2018;CEARÁ;Cédulas - 1a. família;100;310;NORDESTE
2018;CEARÁ;Cédulas - 2a. família;100;4195;NORDESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;2;34;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;2;16;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;5;153;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;5;219;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - em polímero;10;2;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;10;984;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;10;137;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;20;2323;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;20;1879;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;50;565;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;50;1066;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 1a. família;100;700;CENTRO-OESTE
2018;DISTRITO FEDERAL;Cédulas - 2a. família;100;3778;CENTRO-OESTE
2018;ESPÍRITO SANTO;Cédulas - 1a. família;2;212;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - 2a. família;2;17;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - 1a. família;5;84;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - 2a. família;5;68;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - em polímero;10;1;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - 1a. família;10;372;SUDESTE
2018;ESPÍRITO SANTO;Cédulas - 2a. família;10;106;SUDESTE
